track_id,race_date,race_number,country,conditions_of_race,status,race_type,age_restriction,sex_restriction,stakes_indicator,distance_id,distance_unit,surface,course_type,purse_usa,wps_pool,post_time,track_condition,weather,breed_type,minimum_claim_price,maximum_claim_price,number_of_runners,mon_yr,track_type,track_name,state,active_indicator,handle,num_start,attendance_day,handle_day
FG,26-Dec-04,3,USA,NW2     Y,C,CLM,3U,,N,550,F,D,D,8000,163525,132,FT,C,TB,5000,5000,10,Jan-60,T,FAIR GROUNDS,LA,Y,541042,11,2424,246464
CRC,26-Dec-04,2,USA,,C,MCL,2,,N,700,F,D,D,18000,118770,1252,FT,C,TB,30000,32000,7,Jan-60,T,CALDER RACE COURSE,FL,Y,462450,8,5461,744678
FG,26-Dec-04,4,USA,,C,MSW,2,,N,850,F,D,D,28000,196873,159,FT,C,TB,0,0,9,Jan-60,T,FAIR GROUNDS,LA,Y,569305,14,2424,246464
CRC,26-Dec-04,3,USA,,C,MSW,2,,N,800,F,T,T,24000,176705,118,FM,C,TB,0,0,10,Jan-60,T,CALDER RACE COURSE,FL,Y,614636,14,5461,744678
FG,26-Dec-04,5,USA,,C,STK,2,F,Y,600,F,D,D,40000,159375,230,FT,C,TB,0,0,8,Jan-60,T,FAIR GROUNDS,LA,Y,601143,9,2424,246464
CRC,26-Dec-04,4,USA,,C,MSW,2,,N,550,F,D,D,24000,183879,147,FT,C,TB,0,0,9,Jan-60,T,CALDER RACE COURSE,FL,Y,672409,9,5461,744678
FG,26-Dec-04,6,USA,NW1       X,C,ALW,3U,,N,600,F,D,D,30000,180239,300,FT,C,TB,0,0,10,Jan-60,T,FAIR GROUNDS,LA,Y,552041,12,2424,246464
CRC,26-Dec-04,5,USA,C,C,CLM,3U,,N,850,F,D,D,11000,155426,213,FT,C,TB,9000,10000,7,Jan-60,T,CALDER RACE COURSE,FL,Y,544719,7,5461,744678
FG,26-Dec-04,7,USA,,C,STK,2,,Y,600,F,D,D,40000,190111,329,FT,C,TB,0,0,9,Jan-60,T,FAIR GROUNDS,LA,Y,546131,9,2424,246464
CRC,26-Dec-04,6,USA,,C,MSW,2,,N,800,F,T,T,24000,204194,239,FM,C,TB,0,0,10,Jan-60,T,CALDER RACE COURSE,FL,Y,582194,14,5461,744678
FG,26-Dec-04,8,USA,NW1       X,C,AOC,2,,N,818,F,D,D,30000,143687,357,FT,C,TB,50000,50000,7,Jan-60,T,FAIR GROUNDS,LA,Y,446896,10,2424,246464
CRC,26-Dec-04,7,USA,C,C,CLM,3U,B,N,550,F,D,D,14000,118829,304,FT,C,TB,14000,16000,6,Jan-60,T,CALDER RACE COURSE,FL,Y,355426,6,5461,744678
FG,26-Dec-04,9,USA,NW3       X,C,AOC,3U,B,N,800,F,D,D,34000,128386,425,FT,C,TB,62500,62500,7,Jan-60,T,FAIR GROUNDS,LA,Y,357040,10,2424,246464
CRC,26-Dec-04,8,USA,,C,MSW,2,,N,700,F,D,D,24000,111747,331,FT,C,TB,0,0,8,Jan-60,T,CALDER RACE COURSE,FL,Y,410730,8,5461,744678
FG,26-Dec-04,10,USA,NW3     L,C,CLM,3U,,N,600,F,D,D,14500,165387,453,FT,C,TB,25000,30000,12,Jan-60,T,FAIR GROUNDS,LA,Y,571529,12,2424,246464
CRC,26-Dec-04,9,USA,,C,STK,3,,Y,850,F,T,T,40000,248660,358,FM,C,TB,0,0,10,Jan-60,T,CALDER RACE COURSE,FL,Y,657555,14,5461,744678
CRC,26-Dec-04,10,USA,C,C,CLM,3U,,N,850,F,D,D,14000,128137,426,FT,C,TB,14000,16000,7,Jan-60,T,CALDER RACE COURSE,FL,Y,430147,7,5461,744678
CRC,26-Dec-04,11,USA,NW1       X,C,AOC,3U,,N,850,F,D,D,25000,135671,452,FT,C,TB,14000,16000,7,Jan-60,T,CALDER RACE COURSE,FL,Y,370708,7,5461,744678
CRC,26-Dec-04,12,USA,,C,MCL,34,,N,650,F,D,D,8500,119343,520,FT,C,TB,12500,12500,9,Jan-60,T,CALDER RACE COURSE,FL,Y,523794,10,5461,744678
CRC,27-Dec-04,1,USA,,C,MCL,34,,N,800,F,D,D,16000,77489,1225,FT,C,TB,22500,25000,6,Jan-60,T,CALDER RACE COURSE,FL,Y,266684,6,3663,401606
CRC,27-Dec-04,2,USA,,C,CLM,3U,B,N,850,F,T,T,18000,134251,1252,FM,C,TB,22500,25000,10,Jan-60,T,CALDER RACE COURSE,FL,Y,542554,12,3663,401606
CRC,27-Dec-04,3,USA,,C,CLM,3U,,N,550,F,D,D,11000,137088,117,FT,C,TB,9000,10000,6,Jan-60,T,CALDER RACE COURSE,FL,Y,440197,6,3663,401606
CRC,27-Dec-04,4,USA,NW2     L,C,CLM,3U,,N,500,F,D,D,9000,135833,143,FT,C,TB,9000,10000,7,Jan-60,T,CALDER RACE COURSE,FL,Y,456273,7,3663,401606
CRC,27-Dec-04,5,USA,NW2       X,C,ALW,3U,B,N,900,F,T,T,27000,157981,210,FM,C,TB,0,0,8,Jan-60,T,CALDER RACE COURSE,FL,Y,494931,10,3663,401606
CRC,27-Dec-04,6,USA,NW4       X,C,AOC,3U,,N,850,F,D,D,33000,143889,237,FT,C,TB,57500,62500,5,Jan-60,T,CALDER RACE COURSE,FL,Y,376650,7,3663,401606
CRC,27-Dec-04,7,USA,NW2     L,C,CLM,3U,B,N,700,F,D,D,18000,173902,305,FT,C,TB,22500,25000,7,Jan-60,T,CALDER RACE COURSE,FL,Y,544314,7,3663,401606
CRC,27-Dec-04,8,USA,,C,MSW,2,F,N,800,F,T,T,24000,176139,332,FM,C,TB,0,0,10,Jan-60,T,CALDER RACE COURSE,FL,Y,573814,14,3663,401606
CRC,27-Dec-04,9,USA,NW2     L,C,CLM,3U,B,N,700,F,D,D,9000,134136,357,FT,C,TB,9000,10000,11,Jan-60,T,CALDER RACE COURSE,FL,Y,387259,14,3663,401606
CRC,27-Dec-04,10,USA,,C,STK,3U,,Y,550,F,D,D,40000,122988,422,FT,C,TB,0,0,6,Jan-60,T,CALDER RACE COURSE,FL,Y,368080,8,3663,401606
CRC,27-Dec-04,11,USA,,C,MSW,2,F,N,550,F,D,D,24000,180632,450,FT,C,TB,0,0,11,Jan-60,T,CALDER RACE COURSE,FL,Y,719380,14,3663,401606
CRC,28-Dec-04,1,USA,,C,MCL,34,,N,550,F,D,D,8500,58320,1227,FT,L,TB,12500,12500,8,Jan-60,T,CALDER RACE COURSE,FL,Y,173567,8,2876,263080
CRC,28-Dec-04,2,USA,,C,MCL,2,F,N,500,F,D,D,8500,54046,1254,FT,L,TB,12500,12500,8,Jan-60,T,CALDER RACE COURSE,FL,Y,231024,9,2876,263080
CRC,28-Dec-04,3,USA,C,C,CLM,3U,B,N,850,F,D,D,14000,69447,119,FT,L,TB,14000,16000,5,Jan-60,T,CALDER RACE COURSE,FL,Y,185311,6,2876,263080
CRC,28-Dec-04,4,USA,NW2     L,C,CLM,3U,,N,700,F,D,D,9000,95616,145,FT,L,TB,9000,10000,7,Jan-60,T,CALDER RACE COURSE,FL,Y,310072,7,2876,263080
CRC,28-Dec-04,5,USA,C,C,AOC,3U,,N,850,F,T,T,31000,140344,211,FM,L,TB,57500,62500,10,Jan-60,T,CALDER RACE COURSE,FL,Y,390874,14,2876,263080
CRC,28-Dec-04,6,USA,NW1$S   L,C,STK,3,F,Y,650,F,D,D,40000,134807,238,FT,L,TB,0,0,6,Jan-60,T,CALDER RACE COURSE,FL,Y,393643,6,2876,263080
CRC,28-Dec-04,7,USA,C,C,CLM,3U,,N,550,F,D,D,11000,107359,304,FT,L,TB,9000,10000,10,Jan-60,T,CALDER RACE COURSE,FL,Y,328360,11,2876,263080
CRC,28-Dec-04,8,USA,,C,CLM,3,,N,850,F,T,T,23000,148802,331,FM,C,TB,35000,40000,10,Jan-60,T,CALDER RACE COURSE,FL,Y,411843,14,2876,263080
CRC,28-Dec-04,9,USA,NW2     L,C,CLM,3U,,N,650,F,D,D,13000,135041,358,FT,C,TB,14000,16000,7,Jan-60,T,CALDER RACE COURSE,FL,Y,396834,7,2876,263080
CRC,28-Dec-04,10,USA,NW2     L,C,ALW,3U,B,N,700,F,D,D,25000,120373,425,FT,C,TB,0,0,7,Jan-60,T,CALDER RACE COURSE,FL,Y,341424,8,2876,263080
CRC,28-Dec-04,11,USA,,C,MCL,34,F,N,800,F,D,D,16000,106903,452,FT,C,TB,22500,25000,7,Jan-60,T,CALDER RACE COURSE,FL,Y,477243,8,2876,263080
CRC,29-Dec-04,1,USA,,C,MCL,2,,N,850,F,D,D,8500,75559,1226,FT,L,TB,12500,12500,8,Jan-60,T,CALDER RACE COURSE,FL,Y,239598,8,3782,469016
CRC,29-Dec-04,2,USA,C,C,CLM,3U,B,N,550,F,D,D,11000,117692,1252,FT,L,TB,9000,10000,9,Jan-60,T,CALDER RACE COURSE,FL,Y,425488,9,3782,469016
CRC,29-Dec-04,3,USA,,C,MCL,2,,N,700,F,D,D,16000,102571,118,FT,L,TB,22500,25000,7,Jan-60,T,CALDER RACE COURSE,FL,Y,377784,7,3782,469016
CRC,29-Dec-04,4,USA,,C,CLM,2,F,N,800,F,D,D,12000,130399,145,FT,L,TB,10500,12500,7,Jan-60,T,CALDER RACE COURSE,FL,Y,430706,7,3782,469016
CRC,29-Dec-04,5,USA,NW2       X,C,ALW,3U,,N,900,F,T,T,27000,155886,211,FM,L,TB,0,0,9,Jan-60,T,CALDER RACE COURSE,FL,Y,490473,12,3782,469016
CRC,29-Dec-04,6,USA,,C,CLM,2,,N,650,F,D,D,18000,137800,237,FT,O,TB,22500,25000,7,Jan-60,T,CALDER RACE COURSE,FL,Y,423071,8,3782,469016
CRC,29-Dec-04,7,USA,NW1$S   L,C,STK,3,,Y,650,F,D,D,40000,154815,304,FT,O,TB,0,0,7,Jan-60,T,CALDER RACE COURSE,FL,Y,465030,7,3782,469016
CRC,29-Dec-04,8,USA,,C,CLM,3,F,N,850,F,T,T,23000,220193,332,FM,O,TB,35000,40000,10,Jan-60,T,CALDER RACE COURSE,FL,Y,631458,13,3782,469016
CRC,29-Dec-04,9,USA,,C,MCL,2,,N,550,F,D,D,13000,166396,359,FT,O,TB,18000,20000,12,Jan-60,T,CALDER RACE COURSE,FL,Y,490622,12,3782,469016
CRC,29-Dec-04,10,USA,NW2       X,C,AOC,3U,B,N,600,F,D,D,27000,189281,426,FT,O,TB,22500,25000,7,Jan-60,T,CALDER RACE COURSE,FL,Y,549554,7,3782,469016
CRC,29-Dec-04,11,USA,NW1       X,C,ALW,3U,,N,500,F,D,D,24000,142258,453,FT,O,TB,0,0,7,Jan-60,T,CALDER RACE COURSE,FL,Y,391801,7,3782,469016
CRC,29-Dec-04,12,USA,,C,MCL,2,F,N,850,F,D,D,8500,89972,521,FT,O,TB,12500,12500,8,Jan-60,T,CALDER RACE COURSE,FL,Y,419500,9,3782,469016
FG,30-Dec-04,1,USA,,C,CLM,3U,B,N,800,F,D,D,11500,76929,1230,FT,L,TB,6500,7500,8,Jan-60,T,FAIR GROUNDS,LA,Y,228700,8,2511,255504
FG,30-Dec-04,2,USA,,C,MSW,2,F,N,850,F,T,T,28000,167512,103,FM,L,TB,0,0,10,Jan-60,T,FAIR GROUNDS,LA,Y,520625,14,2511,255504
CRC,30-Dec-04,1,USA,,C,MCL,2,F,N,500,F,D,D,19000,70230,1225,FT,C,TB,35000,40000,6,Jan-60,T,CALDER RACE COURSE,FL,Y,219960,6,3784,425995
FG,30-Dec-04,3,USA,,C,MCL,2,F,N,800,F,D,D,13500,151254,129,FT,L,TB,17500,20000,12,Jan-60,T,FAIR GROUNDS,LA,Y,446404,12,2511,255504
CRC,30-Dec-04,2,USA,NW2     L,C,CLM,2,F,N,650,F,D,D,11000,106265,1252,FT,C,TB,10500,12500,8,Jan-60,T,CALDER RACE COURSE,FL,Y,413444,9,3784,425995
FG,30-Dec-04,4,USA,NW2     L,C,CLM,3U,,N,818,F,D,D,10000,167442,158,FT,L,TB,9000,10000,8,Jan-60,T,FAIR GROUNDS,LA,Y,509369,10,2511,255504
CRC,30-Dec-04,3,USA,,C,MSW,2,F,N,800,F,D,D,24000,122957,118,FT,C,TB,0,0,6,Jan-60,T,CALDER RACE COURSE,FL,Y,324110,7,3784,425995
FG,30-Dec-04,5,USA,NW2     L,C,CLM,3U,,N,600,F,D,D,12000,164711,228,FT,L,TB,10000,15000,9,Jan-60,T,FAIR GROUNDS,LA,Y,561426,9,2511,255504
CRC,30-Dec-04,4,USA,C,C,CLM,3U,B,N,850,F,D,D,11000,127427,144,FT,C,TB,9000,10000,8,Jan-60,T,CALDER RACE COURSE,FL,Y,457846,8,3784,425995
FG,30-Dec-04,6,USA,NW2     L,C,CLM,3U,,N,600,F,D,D,12500,140681,258,FT,L,TB,9000,10000,12,Jan-60,T,FAIR GROUNDS,LA,Y,479326,12,2511,255504
CRC,30-Dec-04,5,USA,,C,STK,3,F,Y,850,F,T,T,40000,188948,210,FM,C,TB,0,0,10,Jan-60,T,CALDER RACE COURSE,FL,Y,546405,14,3784,425995
FG,30-Dec-04,7,USA,,C,CLM,3U,B,N,850,F,T,T,21000,153881,326,FM,L,TB,20000,25000,9,Jan-60,T,FAIR GROUNDS,LA,Y,473233,9,2511,255504
CRC,30-Dec-04,6,USA,,C,MCL,2,F,N,800,F,D,D,13000,148008,237,FT,C,TB,18000,20000,7,Jan-60,T,CALDER RACE COURSE,FL,Y,453360,7,3784,425995
FG,30-Dec-04,8,USA,NW2       X,C,AOC,3U,B,N,800,F,D,D,32000,213595,358,FT,L,TB,40000,40000,9,Jan-60,T,FAIR GROUNDS,LA,Y,647989,9,2511,255504
CRC,30-Dec-04,7,USA,NW1       X,C,AOC,2,,N,600,F,D,D,25000,154871,304,FT,C,TB,57500,62500,6,Jan-60,T,CALDER RACE COURSE,FL,Y,418572,6,3784,425995
FG,30-Dec-04,9,USA,,C,ALW,3U,B,N,550,F,T,T,38000,223496,427,FM,L,TB,0,0,9,Jan-60,T,FAIR GROUNDS,LA,Y,620133,11,2511,255504
CRC,30-Dec-04,8,USA,NW1       X,C,ALW,2,,N,850,F,T,T,25000,140796,331,FM,C,TB,0,0,7,Jan-60,T,CALDER RACE COURSE,FL,Y,366601,14,3784,425995
FG,30-Dec-04,10,USA,,C,MCL,2,,N,550,F,D,D,10000,217089,456,FT,L,TB,10000,15000,10,Jan-60,T,FAIR GROUNDS,LA,Y,829899,10,2511,255504
CRC,30-Dec-04,9,USA,,C,MSW,34,F,N,850,F,D,D,24000,161441,359,FT,C,TB,0,0,11,Jan-60,T,CALDER RACE COURSE,FL,Y,446318,13,3784,425995
CRC,30-Dec-04,10,USA,,C,CLM,2,F,N,600,F,D,D,18000,110787,426,FT,O,TB,22500,25000,7,Jan-60,T,CALDER RACE COURSE,FL,Y,347762,7,3784,425995
CRC,30-Dec-04,11,USA,NW1       X,C,AOC,3U,B,N,550,F,D,D,25000,157098,452,FT,O,TB,14000,16000,7,Jan-60,T,CALDER RACE COURSE,FL,Y,571171,8,3784,425995
CRC,30-Dec-04,12,USA,,C,MCL,34,F,N,850,F,D,D,8500,101969,519,FT,O,TB,12500,12500,8,Jan-60,T,CALDER RACE COURSE,FL,Y,519396,9,3784,425995
FG,31-Dec-04,1,USA,,C,CLM,3U,,N,550,F,D,D,8500,87828,1231,FT,L,TB,5000,5000,10,Jan-60,T,FAIR GROUNDS,LA,Y,292339,10,2740,308653
FG,31-Dec-04,2,USA,,C,MCL,2,,N,800,F,D,D,13500,109604,100,FT,L,TB,17500,20000,9,Jan-60,T,FAIR GROUNDS,LA,Y,364396,9,2740,308653
CRC,31-Dec-04,1,USA,,C,MSW,34,,N,650,F,D,D,24000,115984,1226,SY,O,TB,0,0,6,Jan-60,T,CALDER RACE COURSE,FL,Y,286744,6,4622,522116
FG,31-Dec-04,3,USA,,C,CLM,3U,,N,900,F,T,T,16000,149943,129,FM,L,TB,15000,17500,10,Jan-60,T,FAIR GROUNDS,LA,Y,447505,14,2740,308653
CRC,31-Dec-04,2,USA,,C,MSW,34,F,N,600,F,D,D,24000,128786,1252,SY,O,TB,0,0,7,Jan-60,T,CALDER RACE COURSE,FL,Y,441128,7,4622,522116
FG,31-Dec-04,4,USA,,C,MCL,35,B,N,600,F,D,D,8000,119655,157,FT,L,TB,8000,10000,8,Jan-60,T,FAIR GROUNDS,LA,Y,366801,9,2740,308653
CRC,31-Dec-04,3,USA,C,C,CLM,3U,,N,600,F,D,D,18000,169350,118,SY,O,TB,22500,25000,6,Jan-60,T,CALDER RACE COURSE,FL,Y,495897,6,4622,522116
FG,31-Dec-04,5,USA,NW1       X,C,ALW,3U,B,N,550,F,T,T,30000,193429,228,FM,L,TB,0,0,10,Jan-60,T,FAIR GROUNDS,LA,Y,552834,14,2740,308653
CRC,31-Dec-04,4,USA,,C,MSW,34,,N,850,F,D,D,24000,194361,144,SY,O,TB,0,0,7,Jan-60,T,CALDER RACE COURSE,FL,Y,573041,7,4622,522116
FG,31-Dec-04,6,USA,NW2     L,C,CLM,3U,B,N,600,F,D,D,12500,186657,258,FT,L,TB,9000,10000,12,Jan-60,T,FAIR GROUNDS,LA,Y,609612,12,2740,308653
CRC,31-Dec-04,5,USA,,C,STK,3U,B,Y,900,F,D,D,40000,182532,211,SY,O,TB,0,0,6,Jan-60,T,CALDER RACE COURSE,FL,Y,490886,14,4622,522116
FG,31-Dec-04,7,USA,,C,MSW,35,B,N,600,F,D,D,28000,185751,326,FT,L,TB,0,0,9,Jan-60,T,FAIR GROUNDS,LA,Y,588609,10,2740,308653
CRC,31-Dec-04,6,USA,,C,MSW,2,,N,800,F,D,D,24000,190218,238,SY,O,TB,0,0,7,Jan-60,T,CALDER RACE COURSE,FL,Y,562152,8,4622,522116
FG,31-Dec-04,8,USA,NW3       X,C,AOC,3U,,N,850,F,T,T,34000,215429,354,FM,L,TB,62500,62500,10,Jan-60,T,FAIR GROUNDS,LA,Y,618964,14,2740,308653
CRC,31-Dec-04,7,USA,,C,STR,2,F,N,800,F,D,D,20000,245596,305,SY,O,TB,0,25000,11,Jan-60,T,CALDER RACE COURSE,FL,Y,701423,12,4622,522116
FG,31-Dec-04,9,USA,,C,STK,3U,,Y,850,F,D,D,60000,226691,424,FT,L,TB,0,0,7,Jan-60,T,FAIR GROUNDS,LA,Y,576424,7,2740,308653
CRC,31-Dec-04,8,USA,NW1       X,C,ALW,2,F,N,850,F,D,D,25000,161093,332,SY,O,TB,0,0,8,Jan-60,T,CALDER RACE COURSE,FL,Y,433154,14,4622,522116
FG,31-Dec-04,10,USA,,C,MCL,35,,N,600,F,D,D,8000,135965,454,FT,L,TB,8000,10000,10,Jan-60,T,FAIR GROUNDS,LA,Y,539691,12,2740,308653
CRC,31-Dec-04,9,USA,,C,MSW,2,,N,800,F,D,D,24000,129659,358,SY,O,TB,0,0,9,Jan-60,T,CALDER RACE COURSE,FL,Y,391063,9,4622,522116
CRC,31-Dec-04,10,USA,,C,STK,3U,B,Y,700,F,D,D,100000,177738,425,SY,O,TB,0,0,7,Jan-60,T,CALDER RACE COURSE,FL,Y,465025,7,4622,522116
CRC,31-Dec-04,11,USA,C,C,CLM,3U,,N,700,F,D,D,14000,116112,452,SY,O,TB,14000,16000,7,Jan-60,T,CALDER RACE COURSE,FL,Y,340017,7,4622,522116
CRC,31-Dec-04,12,USA,,C,MCL,34,,N,850,F,D,D,8500,142130,519,SY,O,TB,12500,12500,8,Jan-60,T,CALDER RACE COURSE,FL,Y,539895,8,4622,522116
FG,01-Jan-05,1,USA,,C,MCL,3,F,N,850,F,D,D,12000,82986,1231,FT,L,TB,25000,30000,7,Jan-60,T,FAIR GROUNDS,LA,Y,235695,7,2067,219733
FG,01-Jan-05,2,USA,,C,CLM,4U,,N,600,F,D,D,23500,98817,100,FT,L,TB,20000,25000,6,Jan-60,T,FAIR GROUNDS,LA,Y,313490,6,2067,219733
CRC,01-Jan-05,1,USA,NW2     L,C,CLM,4U,B,N,800,F,D,D,9000,79292,1225,FT,C,TB,9000,10000,7,Jan-60,T,CALDER RACE COURSE,FL,Y,264673,7,12141,1103676
FG,01-Jan-05,3,USA,,C,MCL,45,,N,550,F,D,D,12500,114767,129,FT,L,TB,10000,15000,9,Jan-60,T,FAIR GROUNDS,LA,Y,360512,9,2067,219733
CRC,01-Jan-05,2,USA,NW1       X,C,AOC,4U,,N,900,F,D,D,25000,137138,1252,FT,C,TB,14000,16000,7,Jan-60,T,CALDER RACE COURSE,FL,Y,502059,14,12141,1103676
FG,01-Jan-05,4,USA,,C,MCL,3,,N,800,F,D,D,12000,157401,158,FT,L,TB,25000,30000,7,Jan-60,T,FAIR GROUNDS,LA,Y,452804,9,2067,219733
CRC,01-Jan-05,3,USA,C,C,STR,3,,N,850,F,D,D,18000,179702,117,FT,C,TB,0,25000,8,Jan-60,T,CALDER RACE COURSE,FL,Y,567518,8,12141,1103676
FG,01-Jan-05,5,USA,,C,CLM,4U,,N,850,F,D,D,21000,130010,229,FT,L,TB,20000,25000,8,Jan-60,T,FAIR GROUNDS,LA,Y,372929,8,2067,219733
CRC,01-Jan-05,4,USA,,C,MCL,3,F,N,550,F,D,D,16000,208504,144,FT,C,TB,22500,25000,10,Jan-60,T,CALDER RACE COURSE,FL,Y,608930,10,12141,1103676
FG,01-Jan-05,6,USA,,C,MSW,3,,N,600,F,D,D,28000,171501,257,FT,L,TB,0,0,12,Jan-60,T,FAIR GROUNDS,LA,Y,530378,12,2067,219733
CRC,01-Jan-05,5,USA,,C,CLM,4U,,N,650,F,D,D,8500,117120,210,FT,C,TB,6250,6250,6,Jan-60,T,CALDER RACE COURSE,FL,Y,406484,8,12141,1103676
FG,01-Jan-05,7,USA,,C,STR,4U,,N,750,F,T,T,15000,155030,327,FM,L,TB,0,10000,9,Jan-60,T,FAIR GROUNDS,LA,Y,420458,12,2067,219733
CRC,01-Jan-05,6,USA,C,C,AOC,4U,,N,650,F,D,D,35000,190245,237,FT,C,TB,57500,62500,6,Jan-60,T,CALDER RACE COURSE,FL,Y,542142,6,12141,1103676
FG,01-Jan-05,8,USA,NW2       X,C,AOC,4U,,N,600,F,D,D,32000,185257,357,FT,L,TB,40000,40000,8,Jan-60,T,FAIR GROUNDS,LA,Y,550210,8,2067,219733
CRC,01-Jan-05,7,USA,NW2     L,C,CLM,3,,N,600,F,D,D,9000,199705,304,FT,C,TB,9000,10000,10,Jan-60,T,CALDER RACE COURSE,FL,Y,591050,11,12141,1103676
FG,01-Jan-05,9,USA,,C,STK,3,F,Y,600,F,D,D,50000,95796,426,FT,L,TB,0,0,4,Jan-60,T,FAIR GROUNDS,LA,Y,215403,5,2067,219733
CRC,01-Jan-05,8,USA,,C,MSW,3,F,N,600,F,D,D,24000,194251,331,FT,C,TB,0,0,8,Jan-60,T,CALDER RACE COURSE,FL,Y,549744,8,12141,1103676
FG,01-Jan-05,10,USA,NW3     L,C,CLM,4U,B,N,600,F,D,D,12000,142019,454,FT,L,TB,6500,7500,10,Jan-60,T,FAIR GROUNDS,LA,Y,545207,10,2067,219733
CRC,01-Jan-05,9,USA,,C,STK,3,,Y,900,F,T,T,100000,366494,400,GD,C,TB,0,0,12,Jan-60,T,CALDER RACE COURSE,FL,Y,921425,16,12141,1103676
CRC,01-Jan-05,10,USA,,C,STK,3,F,Y,850,F,T,T,100000,363881,427,GD,C,TB,0,0,11,Jan-60,T,CALDER RACE COURSE,FL,Y,890755,15,12141,1103676
CRC,01-Jan-05,11,USA,,C,STK,3U,B,Y,850,F,D,D,100000,303296,453,FT,C,TB,0,0,7,Jan-60,T,CALDER RACE COURSE,FL,Y,797166,7,12141,1103676
CRC,01-Jan-05,12,USA,,C,STK,3,F,Y,500,F,T,T,50000,247423,520,GD,C,TB,0,0,9,Jan-60,T,CALDER RACE COURSE,FL,Y,1170893,9,12141,1103676
FG,02-Jan-05,1,USA,NW2     L,C,CLM,4U,B,N,600,F,D,D,12500,61581,1230,FT,L,TB,15000,20000,6,Jan-60,T,FAIR GROUNDS,LA,Y,170489,7,2072,238055
FG,02-Jan-05,2,USA,,C,MCL,45,B,N,550,F,D,D,12500,87231,100,FT,L,TB,10000,15000,10,Jan-60,T,FAIR GROUNDS,LA,Y,292268,10,2072,238055
CRC,02-Jan-05,1,USA,,C,MCL,4,F,N,600,F,D,D,8500,78190,1227,FT,C,TB,12500,12500,7,Jan-60,T,CALDER RACE COURSE,FL,Y,254731,7,5235,641934
FG,02-Jan-05,3,USA,,C,CLM,4U,,N,600,F,D,D,12000,136677,129,FT,L,TB,9000,10000,8,Jan-60,T,FAIR GROUNDS,LA,Y,423005,10,2072,238055
CRC,02-Jan-05,2,USA,,C,MCL,3,,N,600,F,D,D,8500,91687,1251,FT,C,TB,12500,12500,9,Jan-60,T,CALDER RACE COURSE,FL,Y,397938,9,5235,641934
FG,02-Jan-05,4,USA,,C,MCL,45,B,N,550,F,D,D,12500,121308,158,FT,C,TB,10000,15000,10,Jan-60,T,FAIR GROUNDS,LA,Y,412129,10,2072,238055
CRC,02-Jan-05,3,USA,NW1       X,C,AOC,4U,B,N,500,F,T,T,25000,142106,117,GD,C,TB,14000,16000,10,Jan-60,T,CALDER RACE COURSE,FL,Y,489948,10,5235,641934
FG,02-Jan-05,5,USA,NW3     L,C,CLM,4U,,N,550,F,D,D,10500,126452,227,FT,L,TB,9000,10000,8,Jan-60,T,FAIR GROUNDS,LA,Y,436004,8,2072,238055
CRC,02-Jan-05,4,USA,,C,MCL,3,F,N,600,F,D,D,8500,140915,144,FT,C,TB,12500,12500,9,Jan-60,T,CALDER RACE COURSE,FL,Y,473003,9,5235,641934
FG,02-Jan-05,6,USA,NW3     L,C,CLM,4U,,N,600,F,D,D,12000,148502,258,FT,L,TB,6500,7500,12,Jan-60,T,FAIR GROUNDS,LA,Y,553127,12,2072,238055
CRC,02-Jan-05,5,USA,NW1       X,C,AOC,4U,,N,500,F,T,T,25000,176021,211,GD,C,TB,14000,16000,11,Jan-60,T,CALDER RACE COURSE,FL,Y,546960,12,5235,641934
FG,02-Jan-05,7,USA,,C,CLM,4U,,N,800,F,T,T,23000,153239,327,FM,L,TB,30000,35000,7,Jan-60,T,FAIR GROUNDS,LA,Y,420649,8,2072,238055
CRC,02-Jan-05,6,USA,,C,CLM,4U,,N,800,F,D,D,11000,123129,237,FT,C,TB,9000,10000,6,Jan-60,T,CALDER RACE COURSE,FL,Y,417305,7,5235,641934
FG,02-Jan-05,8,USA,,C,CLM,4U,B,N,600,F,D,D,15000,151061,356,FT,L,TB,15000,15000,8,Jan-60,T,FAIR GROUNDS,LA,Y,435059,8,2072,238055
CRC,02-Jan-05,7,USA,NW1       X,C,AOC,4U,,N,500,F,T,T,25000,164654,304,GD,C,TB,14000,16000,11,Jan-60,T,CALDER RACE COURSE,FL,Y,540087,12,5235,641934
FG,02-Jan-05,9,USA,NW1       X,C,ALW,4U,,N,900,F,T,T,30000,209359,425,FM,L,TB,0,0,10,Jan-60,T,FAIR GROUNDS,LA,Y,562734,14,2072,238055
CRC,02-Jan-05,8,USA,NW3     L,C,CLM,4U,,N,850,F,D,D,11000,136763,332,FT,C,TB,9000,10000,9,Jan-60,T,CALDER RACE COURSE,FL,Y,442557,11,5235,641934
FG,02-Jan-05,10,USA,,C,MSW,3,F,N,600,F,D,D,28000,195392,454,FT,L,TB,0,0,10,Jan-60,T,FAIR GROUNDS,LA,Y,716127,12,2072,238055
CRC,02-Jan-05,9,USA,,C,CLM,4U,B,N,700,F,D,D,14000,78213,358,FT,C,TB,14000,16000,6,Jan-60,T,CALDER RACE COURSE,FL,Y,296447,7,5235,641934
CRC,02-Jan-05,10,USA,,C,STK,4U,B,Y,500,F,T,T,40000,159965,425,GD,C,TB,0,0,8,Jan-60,T,CALDER RACE COURSE,FL,Y,460924,10,5235,641934
