"track_id","race_date","race_number","country","conditions_of_race","status","race_type","age_restriction","sex_restriction","stakes_indicator","distance_id","distance_unit","surface","course_type","purse_usa","wps_pool","post_time","track_condition","weather","breed_type","minimum_claim_price","maximum_claim_price","number_of_runners","track_type","state","active_indicator","handle","num_start","race_time"
"AP","4-Jun-06",2,"USA","NW3     L","C","CLM","3U","B","N",800,"F","D","D",11000,99527,130,"FT","C","TB",10000,10000,6,"T","IL","Y",288432,6,"13:30"
"CRC","4-Jun-06",1,"USA",,"C","MCL",2,"F","N",450,"F","D","D",13000,46740,1251,"FT","C","TB",20000,20000,5,"T","FL","Y",132996,6,"12:51"
"AP","4-Jun-06",3,"USA","NW1       X","C","ALW","3U",,"N",850,"F","T","T",29000,159293,203,"FM","C","TB",0,0,10,"T","IL","Y",453997,11,"14:03"
"CD","4-Jun-06",1,"USA",,"C","CLM","3U","B","N",800,"F","D","D",17000,121407,116,"FT","L","TB",7000,8000,6,"T","KY","Y",310738,6,"13:16"
"CRC","4-Jun-06",2,"USA",,"C","CLM","3U",,"N",550,"F","D","D",8500,43618,116,"FT","C","TB",6250,6250,5,"T","FL","Y",161125,6,"13:16"
"AP","4-Jun-06",4,"USA",,"C","CLM","3U",,"N",800,"F","D","D",17000,124597,231,"FT","C","TB",15000,17500,7,"T","IL","Y",330910,8,"14:31"
"CRC","4-Jun-06",3,"USA",,"C","MSW",34,"F","N",500,"F","T","T",26000,110595,144,"GD","C","TB",0,0,9,"T","FL","Y",350041,10,"13:44"
"CD","4-Jun-06",2,"USA","NW2     L","C","CLM","3U",,"N",650,"F","D","D",23000,342226,145,"FT","L","TB",25000,30000,5,"T","KY","Y",649917,6,"13:45"
"AP","4-Jun-06",5,"USA",,"C","MSW",34,,"N",800,"F","T","T",27000,188767,303,"FM","C","TB",0,0,12,"T","IL","Y",544060,14,"15:03"
"CRC","4-Jun-06",4,"USA",,"C","MCL",34,,"N",832,"F","D","D",10500,81645,210,"FT","C","TB",16000,16000,6,"T","FL","Y",257113,7,"14:10"
"CD","4-Jun-06",3,"USA",,"C","CLM","3U",,"N",800,"F","D","D",17000,230665,217,"FT","L","TB",7000,8000,7,"T","KY","Y",711716,7,"14:17"
"AP","4-Jun-06",6,"USA","NW2       X","C","ALW","3U","B","N",600,"F","D","D",31000,151728,332,"FT","C","TB",0,0,7,"T","IL","Y",416082,7,"15:32"
"CRC","4-Jun-06",5,"USA","C","C","CLM","3U","B","N",800,"F","D","D",10000,55658,238,"FT","C","TB",10000,10000,8,"T","FL","Y",180733,9,"14:38"
"CD","4-Jun-06",4,"USA",,"C","CLM","3U",,"N",650,"F","D","D",20000,289681,248,"FT","L","TB",9000,10000,8,"T","KY","Y",894815,8,"14:48"
"AP","4-Jun-06",7,"USA","NW1       X","C","ALW","3U",,"N",850,"F","T","T",29000,206198,403,"FM","C","TB",0,0,11,"T","IL","Y",586677,11,"16:03"
"CRC","4-Jun-06",6,"USA","NW2     L","C","CLM","3U","B","N",800,"F","T","T",14000,48684,306,"GD","L","TB",16000,16000,7,"T","FL","Y",158763,7,"15:06"
"CD","4-Jun-06",5,"USA","NW3     L","C","CLM","3U",,"N",800,"F","D","D",18000,298635,319,"FT","L","TB",10000,15000,7,"T","KY","Y",896561,7,"15:19"
"AP","4-Jun-06",8,"USA",,"C","STK","3U",,"Y",700,"F","D","D",40000,151578,433,"FT","C","TB",0,0,6,"T","IL","Y",368461,7,"16:33"
"CRC","4-Jun-06",7,"USA","NW2   R 6MX","C","ALW",3,,"N",832,"F","D","D",28000,56955,335,"FT","L","TB",0,0,6,"T","FL","Y",181926,6,"15:35"
"CD","4-Jun-06",6,"USA",,"C","MSW",2,,"N",500,"F","D","D",50000,363876,352,"FT","L","TB",0,0,9,"T","KY","Y",1061285,9,"15:52"
"AP","4-Jun-06",9,"USA",,"C","STR","3U",,"N",800,"F","T","T",16000,201608,506,"FM","C","TB",0,15000,10,"T","IL","Y",658886,11,"17:06"
"CRC","4-Jun-06",8,"USA","NW2     L","C","CLM","3U",,"N",800,"F","D","D",18000,74566,406,"SY","O","TB",25000,25000,9,"T","FL","Y",232624,14,"16:06"
"CD","4-Jun-06",7,"USA",,"C","STR","3U",,"N",800,"F","T","T",31000,273975,423,"FM","L","TB",0,20000,9,"T","KY","Y",816729,11,"16:23"
"CRC","4-Jun-06",9,"USA",,"C","MCL",2,,"N",500,"F","D","D",18000,76997,437,"SY","O","TB",32000,32000,8,"T","FL","Y",247616,8,"16:37"
"CD","4-Jun-06",8,"USA",,"C","CLM",3,,"N",800,"F","D","D",31000,202601,455,"FT","C","TB",45000,50000,6,"T","KY","Y",531605,7,"16:55"
"CRC","4-Jun-06",10,"USA","NW1       X","C","AOC","3U",,"N",900,"F","D","D",26500,59169,507,"SY","O","TB",16000,16000,7,"T","FL","Y",184236,14,"17:07"
"CD","4-Jun-06",9,"USA","NW2       X","C","ALW","3U","B","N",850,"F","T","T",58000,235516,527,"FM","C","TB",0,0,7,"T","KY","Y",577852,11,"17:27"
"CRC","4-Jun-06",11,"USA",,"C","MCL",34,,"N",650,"F","D","D",8000,65489,537,"SY","O","TB",12500,12500,7,"T","FL","Y",287866,8,"17:37"
"CD","4-Jun-06",10,"USA",,"C","MSW","3U","B","N",700,"F","D","D",50000,285143,600,"FT","C","TB",0,0,8,"T","KY","Y",1021367,8,"18:00"
"CRC","5-Jun-06",1,"USA","NW2     L","C","CLM","3U","B","N",700,"F","D","D",9000,41228,1251,"FT","C","TB",10000,10000,5,"T","FL","Y",117739,6,"12:51"
"CRC","5-Jun-06",2,"USA",,"C","MSW",3,,"N",850,"F","D","D",26000,75599,118,"FT","C","TB",0,0,9,"T","FL","Y",274808,11,"13:18"
"CRC","5-Jun-06",3,"USA",,"C","MSW",2,,"N",450,"F","D","D",28000,79851,146,"FT","C","TB",0,0,6,"T","FL","Y",237603,7,"13:46"
"CRC","5-Jun-06",4,"USA","NW1       X","C","AOC","3U",,"N",850,"F","D","D",26500,101821,213,"FT","L","TB",16000,16000,6,"T","FL","Y",293399,6,"14:13"
"CRC","5-Jun-06",5,"USA","NW3     L","C","CLM","3U",,"N",850,"F","D","D",14000,73131,239,"FT","L","TB",16000,16000,6,"T","FL","Y",220159,11,"14:39"
"CRC","5-Jun-06",6,"USA",,"C","MSW",2,,"N",450,"F","D","D",28000,109537,309,"FT","L","TB",0,0,7,"T","FL","Y",304705,8,"15:09"
"CRC","5-Jun-06",7,"USA","NW3       X","C","AOC","3U","B","N",700,"F","D","D",30000,95947,335,"FT","L","TB",40000,40000,6,"T","FL","Y",280635,7,"15:35"
"CRC","5-Jun-06",8,"USA","NW2       X","C","AOC","3U","B","N",500,"F","D","D",28000,96912,402,"FT","L","TB",25000,25000,8,"T","FL","Y",300557,11,"16:02"
"CRC","5-Jun-06",9,"USA",,"C","MCL",34,"F","N",550,"F","D","D",8000,87579,431,"FT","R","TB",12500,12500,6,"T","FL","Y",343061,9,"16:31"
"CRC","6-Jun-06",1,"USA",,"C","MCL",2,"F","N",500,"F","D","D",19000,43218,1250,"FT","C","TB",32000,32000,6,"T","FL","Y",120319,7,"12:50"
"CRC","6-Jun-06",2,"USA",,"C","MCL",34,,"N",832,"F","D","D",8000,61027,117,"FT","C","TB",12500,12500,7,"T","FL","Y",224945,7,"13:17"
"CRC","6-Jun-06",3,"USA","NW1       X","C","AOC","3U","B","N",850,"F","D","D",26500,51754,144,"FT","C","TB",16000,16000,4,"T","FL","Y",110975,7,"13:44"
"CRC","6-Jun-06",4,"USA","NW2     L","C","CLM","3U",,"N",850,"F","D","D",9000,68397,211,"FT","C","TB",10000,10000,7,"T","FL","Y",218561,7,"14:11"
"CRC","6-Jun-06",5,"USA","NW2     L","C","ALW","3U","B","N",850,"F","D","D",26000,81966,239,"FT","C","TB",0,0,6,"T","FL","Y",243306,9,"14:39"
"CRC","6-Jun-06",6,"USA","NW2     L","C","ALW",2,,"N",500,"F","D","D",30000,98825,307,"FT","C","TB",0,0,7,"T","FL","Y",286461,7,"15:07"
"CRC","6-Jun-06",7,"USA","NW2     L","C","CLM","3U",,"N",700,"F","D","D",14000,81778,334,"FT","C","TB",16000,16000,6,"T","FL","Y",243606,8,"15:34"
"CRC","6-Jun-06",8,"USA","NW1       X","C","ALW",3,,"N",832,"F","D","D",26500,61112,402,"FT","C","TB",0,0,6,"T","FL","Y",199529,6,"16:02"
"CRC","6-Jun-06",9,"USA",,"C","MCL",34,"F","N",700,"F","D","D",18000,72335,430,"FT","C","TB",32000,32000,8,"T","FL","Y",323380,8,"16:30"
"AP","7-Jun-06",1,"USA",,"C","MCL",34,"F","N",650,"F","D","D",10000,83108,101,"FT","C","TB",10000,10000,7,"T","IL","Y",261152,7,"13:01"
"AP","7-Jun-06",2,"USA",,"C","CLM","3U",,"N",700,"F","D","D",13000,102243,129,"FT","C","TB",7000,8000,7,"T","IL","Y",323986,7,"13:29"
"AP","7-Jun-06",3,"USA",,"C","MCL",34,"F","N",600,"F","D","D",10000,104971,200,"FT","C","TB",10000,10000,8,"T","IL","Y",381215,8,"14:00"
"CD","7-Jun-06",1,"USA",,"C","MCL","3U","B","N",600,"F","D","D",25000,141780,116,"FT","L","TB",45000,50000,7,"T","KY","Y",422728,7,"13:16"
"AP","7-Jun-06",4,"USA",,"C","CLM","3U","B","N",650,"F","D","D",16000,89898,229,"FT","C","TB",13000,15000,6,"T","IL","Y",223639,6,"14:29"
"CD","7-Jun-06",2,"USA",,"C","CLM",3,,"N",600,"F","D","D",25500,167803,146,"FT","L","TB",30000,35000,6,"T","KY","Y",543540,6,"13:46"
"AP","7-Jun-06",5,"USA","NW1       X","C","ALW","3U","B","N",900,"F","T","T",29000,212790,300,"FM","C","TB",0,0,11,"T","IL","Y",613686,12,"15:00"
"CD","7-Jun-06",3,"USA","NW3     L","C","CLM","3U","B","N",800,"F","D","D",18000,204876,216,"FT","L","TB",10000,15000,7,"T","KY","Y",648781,7,"14:16"
"AP","7-Jun-06",6,"USA",,"C","CLM",3,"F","N",650,"F","D","D",23000,143462,329,"FT","C","TB",25000,30000,7,"T","IL","Y",384466,8,"15:29"
"CD","7-Jun-06",4,"USA",,"C","MSW","3U",,"N",850,"F","D","D",50000,245440,246,"FT","L","TB",0,0,7,"T","KY","Y",772686,7,"14:46"
"AP","7-Jun-06",7,"USA","NW1       X","C","ALW","3U","B","N",800,"F","T","T",29000,184431,401,"FM","C","TB",0,0,9,"T","IL","Y",535362,10,"16:01"
"CD","7-Jun-06",5,"USA","NW2     L","C","CLM","3U","B","N",600,"F","D","D",17000,243294,321,"FT","L","TB",10000,15000,8,"T","KY","Y",790553,8,"15:21"
"AP","7-Jun-06",8,"USA","NW3$      X","C","AOC","3U","B","N",800,"F","D","D",33000,117804,430,"FT","C","TB",50000,50000,6,"T","IL","Y",281724,6,"16:30"
"CD","7-Jun-06",6,"USA",,"C","MSW","3U","B","N",800,"F","T","T",50000,212466,350,"FM","C","TB",0,0,9,"T","KY","Y",716252,15,"15:50"
"AP","7-Jun-06",9,"USA",,"C","MCL",34,,"N",800,"F","T","T",16000,180327,500,"FM","C","TB",35000,40000,9,"T","IL","Y",609223,9,"17:00"
"CD","7-Jun-06",7,"USA","NW2     L","C","CLM","3U",,"N",550,"F","D","D",17000,215634,417,"FT","L","TB",10000,15000,9,"T","KY","Y",659993,10,"16:17"
"CD","7-Jun-06",8,"USA","NW2       X","C","ALW","3U",,"N",850,"F","T","T",58000,235411,447,"FM","L","TB",0,0,7,"T","KY","Y",648828,9,"16:47"
"CD","7-Jun-06",9,"USA",,"C","MCL","3U",,"N",650,"F","D","D",17000,264297,526,"FT","L","TB",17500,20000,8,"T","KY","Y",897055,11,"17:26"
"AP","8-Jun-06",1,"USA",,"C","MSW",34,"F","N",650,"F","D","D",27000,67391,100,"FT","C","TB",0,0,6,"T","IL","Y",191034,6,"13:00"
"AP","8-Jun-06",2,"USA","NW1       X","C","ALW","3U","B","N",650,"F","D","D",29000,92682,130,"FT","C","TB",0,0,6,"T","IL","Y",261488,6,"13:30"
"AP","8-Jun-06",3,"USA",,"C","MSW",34,,"N",700,"F","D","D",27000,126205,200,"FT","C","TB",0,0,11,"T","IL","Y",385538,12,"14:00"
"CD","8-Jun-06",1,"USA",,"C","MCL","3U",,"N",600,"F","D","D",25000,144482,116,"FT","C","TB",45000,50000,8,"T","KY","Y",409114,8,"13:16"
"AP","8-Jun-06",4,"USA","NW2     L","C","CLM","3U","B","N",800,"F","D","D",11000,111266,238,"FT","C","TB",10000,10000,10,"T","IL","Y",339896,10,"14:38"
"CD","8-Jun-06",2,"USA",,"C","CLM","3U",,"N",850,"F","D","D",24000,151779,146,"FT","C","TB",12500,15000,8,"T","KY","Y",470295,8,"13:46"
"AP","8-Jun-06",5,"USA",,"C","CLM","3U","B","N",700,"F","D","D",22000,50562,307,"FT","C","TB",20000,25000,4,"T","IL","Y",114694,7,"15:07"
"CD","8-Jun-06",3,"USA","NW1       X","C","ALW","3U","B","N",850,"F","D","D",54000,194130,216,"FT","C","TB",0,0,6,"T","KY","Y",550090,6,"14:16"
"AP","8-Jun-06",6,"USA",,"C","STR","3U","B","N",800,"F","T","T",16000,101147,335,"FM","C","TB",0,15000,7,"T","IL","Y",322456,8,"15:35"
"CD","8-Jun-06",4,"USA",,"C","MCL",2,"F","N",500,"F","D","D",17000,190898,246,"FT","C","TB",17500,20000,8,"T","KY","Y",591873,9,"14:46"
"AP","8-Jun-06",7,"USA","NW1       X","C","AOC",3,"F","N",800,"F","D","D",29000,106485,403,"FT","C","TB",50000,50000,6,"T","IL","Y",307145,6,"16:03"
"CD","8-Jun-06",5,"USA",,"C","CLM","3U",,"N",650,"F","D","D",36000,219418,316,"FT","C","TB",35000,40000,8,"T","KY","Y",644841,8,"15:16"
"AP","8-Jun-06",8,"USA","NW2       X","C","ALW","3U",,"N",850,"F","T","T",31000,125843,430,"FM","C","TB",0,0,7,"T","IL","Y",356357,11,"16:30"
"CD","8-Jun-06",6,"USA",,"C","MCL","3U","B","N",650,"F","D","D",17000,211516,346,"FT","C","TB",17500,20000,9,"T","KY","Y",610921,10,"15:46"
"AP","8-Jun-06",9,"USA",,"C","MCL",34,,"N",600,"F","D","D",10000,163496,500,"FT","C","TB",10000,10000,11,"T","IL","Y",549212,11,"17:00"
"CD","8-Jun-06",7,"USA",,"C","CLM","3U","B","N",850,"F","T","T",32000,159332,416,"FM","C","TB",25000,30000,6,"T","KY","Y",435836,9,"16:16"
"CD","8-Jun-06",8,"USA","NW2     L","C","ALW",3,"F","N",650,"F","D","D",54000,268642,448,"FT","C","TB",0,0,9,"T","KY","Y",792470,9,"16:48"
"CD","8-Jun-06",9,"USA",,"C","MSW","3U",,"N",800,"F","T","T",50000,223943,518,"FM","C","TB",0,0,10,"T","KY","Y",824066,15,"17:18"
"AP","9-Jun-06",1,"USA",,"C","MCL",34,,"N",800,"F","D","D",10000,86864,300,"FT","L","TB",10000,10000,7,"T","IL","Y",224118,7,"15:00"
"AP","9-Jun-06",2,"USA",,"C","CLM","3U",,"N",900,"F","D","D",9500,81786,328,"FT","L","TB",4000,4000,9,"T","IL","Y",263081,9,"15:28"
"CD","9-Jun-06",1,"USA",,"C","MCL",2,,"N",500,"F","D","D",17000,173133,246,"FT","C","TB",17500,20000,7,"T","KY","Y",499313,7,"14:46"
"CRC","9-Jun-06",1,"USA","NW1       X","C","AOC","3U","B","N",700,"F","D","D",26500,83633,255,"FT","L","TB",16000,16000,6,"T","FL","Y",234348,6,"14:55"
"AP","9-Jun-06",3,"USA",,"C","MCL",34,"F","N",700,"F","D","D",12000,82810,356,"FT","L","TB",17500,20000,5,"T","IL","Y",181332,6,"15:56"
"CD","9-Jun-06",2,"USA",,"C","CLM","3U",,"N",650,"F","D","D",28000,211951,316,"FT","C","TB",17500,20000,7,"T","KY","Y",697690,7,"15:16"
"CRC","9-Jun-06",2,"USA",,"C","STK","3U",,"Y",1100,"F","T","T",45000,81425,322,"GD","L","TB",0,0,5,"T","FL","Y",210844,10,"15:22"
"AP","9-Jun-06",4,"USA","NW2     L","C","CLM","3U",,"N",900,"F","D","D",11000,127130,427,"FT","L","TB",10000,10000,9,"T","IL","Y",349587,10,"16:27"
"CD","9-Jun-06",3,"USA",,"C","MCL","3U","B","N",850,"F","D","D",20000,224487,346,"FT","C","TB",25000,30000,6,"T","KY","Y",619991,6,"15:46"
"CRC","9-Jun-06",3,"USA",,"C","CLM","3U",,"N",550,"F","D","D",8000,46848,347,"FT","L","TB",5000,5000,5,"T","FL","Y",134889,7,"15:47"
"AP","9-Jun-06",5,"USA",,"C","MSW",34,"F","N",850,"F","T","T",27000,214620,459,"FM","L","TB",0,0,12,"T","IL","Y",591515,14,"16:59"
"CRC","9-Jun-06",4,"USA",,"C","MSW",3,"F","N",850,"F","T","T",26000,106971,414,"GD","L","TB",0,0,10,"T","FL","Y",337080,14,"16:14"
"CD","9-Jun-06",4,"USA",,"C","CLM","3U",,"N",700,"F","D","D",15000,152132,416,"FT","C","TB",5000,5000,7,"T","KY","Y",534826,7,"16:16"
"AP","9-Jun-06",6,"USA","NW2       X","C","ALW","3U",,"N",900,"F","D","D",31000,190399,528,"FT","L","TB",0,0,8,"T","IL","Y",497189,8,"17:28"
"CRC","9-Jun-06",5,"USA","NW2     L","C","CLM","3U",,"N",550,"F","D","D",9000,47905,439,"FT","L","TB",10000,10000,9,"T","FL","Y",184199,9,"16:39"
"CD","9-Jun-06",5,"USA",,"C","MCL","3U",,"N",900,"F","D","D",25000,205344,446,"FT","C","TB",45000,50000,7,"T","KY","Y",572805,7,"16:46"
"AP","9-Jun-06",7,"USA",,"C","CLM","3U",,"N",900,"F","T","T",22000,244378,602,"FM","L","TB",20000,25000,10,"T","IL","Y",647549,11,"18:02"
"CRC","9-Jun-06",6,"USA",,"C","CLM","3U",,"N",700,"F","D","D",9000,82187,505,"FT","L","TB",8000,8000,7,"T","FL","Y",250946,8,"17:05"
"CD","9-Jun-06",6,"USA",,"C","MCL","3U",,"N",650,"F","D","D",15000,311597,518,"FT","C","TB",12500,15000,8,"T","KY","Y",927407,9,"17:18"
"AP","9-Jun-06",8,"USA","NW1       X","C","AOC",3,,"N",900,"F","D","D",29000,155885,630,"FT","L","TB",50000,50000,8,"T","IL","Y",431277,10,"18:30"
"CRC","9-Jun-06",7,"USA","NW1       X","C","AOC",3,,"N",650,"F","D","D",26500,58402,531,"FT","L","TB",40000,40000,6,"T","FL","Y",165413,6,"17:31"
"CD","9-Jun-06",7,"USA",,"C","CLM","3U",,"N",800,"F","T","T",32000,285183,548,"FM","C","TB",25000,30000,8,"T","KY","Y",724560,13,"17:48"
"CRC","9-Jun-06",8,"USA",,"C","MCL",3,"F","N",700,"F","D","D",8000,70583,558,"FT","L","TB",12500,12500,8,"T","FL","Y",250386,8,"17:58"
"AP","9-Jun-06",9,"USA",,"C","CLM","3U",,"N",900,"F","T","T",22000,190043,704,"FM","L","TB",20000,25000,8,"T","IL","Y",565871,11,"19:04"
"CD","9-Jun-06",8,"USA","NW1       X","C","ALW","3U","B","N",700,"F","D","D",54000,318620,621,"FT","C","TB",0,0,8,"T","KY","Y",983322,8,"18:21"
"CRC","9-Jun-06",9,"USA","NW2       X","C","AOC","3U",,"N",700,"F","D","D",28000,57676,623,"FT","L","TB",25000,25000,6,"T","FL","Y",154434,6,"18:23"
"CRC","9-Jun-06",10,"USA",,"C","MCL",34,,"N",550,"F","D","D",8000,76339,649,"FT","L","TB",12500,12500,8,"T","FL","Y",290875,8,"18:49"
"CD","9-Jun-06",9,"USA","NW2       X","C","ALW","3U","B","N",500,"F","T","T",58000,298612,651,"FM","C","TB",0,0,9,"T","KY","Y",877285,11,"18:51"
"CD","9-Jun-06",10,"USA","NW2     L","C","ALW",3,,"N",650,"F","D","D",54000,279892,721,"FT","C","TB",0,0,7,"T","KY","Y",777538,7,"19:21"
"CD","9-Jun-06",11,"USA",,"C","MSW","3U","B","N",800,"F","T","T",50000,297136,751,"FM","C","TB",0,0,10,"T","KY","Y",1172338,14,"19:51"
"AP","10-Jun-06",1,"USA",,"C","CLM","3U",,"N",600,"F","D","D",14000,76460,101,"SY","L","TB",9000,10000,4,"T","IL","Y",163199,6,"13:01"
"CRC","10-Jun-06",1,"USA",,"C","MSW",2,,"N",500,"F","D","D",28000,105349,1225,"FT","L","TB",0,0,6,"T","FL","Y",293237,6,"12:25"
"AP","10-Jun-06",2,"USA",,"C","CLM","3U",,"N",800,"F","D","D",10000,92536,129,"SY","L","TB",5000,5000,7,"T","IL","Y",292088,8,"13:29"
"CRC","10-Jun-06",2,"USA",,"C","MCL",34,"F","N",550,"F","D","D",16000,108498,1253,"FT","L","TB",25000,25000,6,"T","FL","Y",357921,6,"12:53"
"AP","10-Jun-06",3,"USA",,"C","MSW",34,,"N",600,"F","D","D",27000,228383,202,"SY","L","TB",0,0,12,"T","IL","Y",673648,14,"14:02"
"CD","10-Jun-06",1,"USA",,"C","MCL","3U",,"N",850,"F","D","D",20000,135010,116,"FT","L","TB",25000,30000,7,"T","KY","Y",394818,7,"13:16"
"CRC","10-Jun-06",3,"USA","NW2     L","C","CLM","3U",,"N",832,"F","D","D",14000,173155,121,"FT","L","TB",16000,16000,7,"T","FL","Y",524588,7,"13:21"
"AP","10-Jun-06",4,"USA","NW2     L","C","CLM","3U",,"N",700,"F","D","D",16000,198441,232,"SY","C","TB",25000,25000,6,"T","IL","Y",505203,7,"14:32"
"CD","10-Jun-06",2,"USA",,"C","CLM","3U","B","N",800,"F","D","D",41000,223333,145,"FT","L","TB",45000,50000,5,"T","KY","Y",548212,5,"13:45"
"CRC","10-Jun-06",4,"USA",,"C","CLM","3U","B","N",600,"F","D","D",8000,92563,152,"FT","L","TB",5000,5000,7,"T","FL","Y",306685,7,"13:52"
"AP","10-Jun-06",5,"USA","NW3     L","C","CLM","3U",,"N",800,"F","D","D",11000,253497,303,"SY","L","TB",10000,10000,10,"T","IL","Y",685050,13,"15:03"
"CD","10-Jun-06",3,"USA","NW2     L","C","CLM","3U","B","N",850,"F","D","D",23000,229313,217,"FT","L","TB",25000,30000,5,"T","KY","Y",531344,6,"14:17"
"CRC","10-Jun-06",5,"USA",,"C","STK","3U",,"Y",500,"F","T","T",45000,132786,217,"GD","C","TB",0,0,8,"T","FL","Y",387680,9,"14:17"
"AP","10-Jun-06",6,"USA","NW3$      X","C","AOC","3U",,"N",900,"F","D","D",33000,148050,336,"SY","L","TB",62500,62500,6,"T","IL","Y",338338,9,"15:36"
"CRC","10-Jun-06",6,"USA","NW2     L","C","CLM","3U","B","N",550,"F","D","D",9000,138403,245,"FT","L","TB",10000,10000,8,"T","FL","Y",425163,11,"14:45"
"CD","10-Jun-06",4,"USA",,"C","CLM","3U",,"N",600,"F","D","D",46000,333194,249,"FT","L","TB",55000,62500,5,"T","KY","Y",809804,6,"14:49"
"AP","10-Jun-06",7,"USA","NW1       X","C","ALW","3U","B","N",600,"F","D","D",29000,198817,409,"SY","L","TB",0,0,11,"T","IL","Y",546883,13,"16:09"
"CRC","10-Jun-06",7,"USA",,"C","CLM",3,,"N",750,"F","T","T",27000,102505,313,"GD","L","TB",40000,40000,5,"T","FL","Y",248346,7,"15:13"
"CD","10-Jun-06",5,"USA","NW3     L","C","CLM","3U","B","N",650,"F","D","D",18000,411384,322,"FT","L","TB",10000,15000,7,"T","KY","Y",1220757,7,"15:22"
"AP","10-Jun-06",8,"USA",,"C","STK","3U",,"Y",1200,"F","D","D",40000,86701,438,"SY","L","TB",0,0,3,"T","IL","Y",140897,10,"16:38"
"CRC","10-Jun-06",8,"USA",,"C","CLM","3U",,"N",850,"F","D","D",8000,134689,340,"FT","L","TB",5000,5000,8,"T","FL","Y",473168,8,"15:40"
"CD","10-Jun-06",6,"USA",,"C","MSW",2,"F","N",550,"F","D","D",50000,549198,355,"FT","L","TB",0,0,10,"T","KY","Y",1554250,10,"15:55"
"CRC","10-Jun-06",9,"USA","NW1       X","C","AOC","3U","B","N",750,"F","T","T",26500,152932,408,"GD","L","TB",16000,16000,11,"T","FL","Y",426540,13,"16:08"
"AP","10-Jun-06",9,"USA","NW1       X","C","ALW","3U","B","N",900,"F","D","D",29000,62179,510,"SY","C","TB",0,0,3,"T","IL","Y",118205,12,"17:10"
"CD","10-Jun-06",7,"USA",,"C","STK","3U","B","Y",500,"F","T","T",70000,469625,428,"FM","C","TB",0,0,8,"T","KY","Y",1228954,10,"16:28"
"CRC","10-Jun-06",10,"USA","NW3     L","C","CLM","3U",,"N",600,"F","D","D",10000,97293,436,"FT","L","TB",10000,10000,7,"T","FL","Y",292452,7,"16:36"
"CD","10-Jun-06",8,"USA","NW1       X","C","ALW","3U",,"N",700,"F","D","D",54000,427975,459,"FT","C","TB",0,0,7,"T","KY","Y",1154940,7,"16:59"
"CRC","10-Jun-06",11,"USA",,"C","MSW",34,,"N",600,"F","D","D",26000,172823,503,"FT","L","TB",0,0,11,"T","FL","Y",510208,11,"17:03"
"CD","10-Jun-06",9,"USA","NW2$    6MX","C","ALW","3U",,"N",800,"F","T","T",68000,412367,531,"FM","C","TB",0,0,9,"T","KY","Y",1156184,9,"17:31"
"CRC","10-Jun-06",12,"USA","NW2       X","C","OCS","3U",,"Y",1200,"F","D","D",45000,112008,532,"FT","L","TB",25000,25000,5,"T","FL","Y",250372,6,"17:32"
"CRC","10-Jun-06",13,"USA",,"C","MCL",34,"F","N",832,"F","D","D",8000,72609,600,"FT","L","TB",12500,12500,8,"T","FL","Y",281736,8,"18:00"
"CD","10-Jun-06",10,"USA",,"C","MCL","3U","B","N",600,"F","D","D",20000,446459,604,"FT","C","TB",25000,30000,12,"T","KY","Y",1438510,13,"18:04"
"AP","11-Jun-06",1,"USA",,"C","MCL",34,,"N",800,"F","D","D",10000,71320,101,"GD","C","TB",10000,10000,5,"T","IL","Y",159165,7,"13:01"
"AP","11-Jun-06",2,"USA",,"C","CLM",3,,"N",800,"F","D","D",14500,111101,130,"GD","C","TB",10000,12500,6,"T","IL","Y",276676,6,"13:30"
"CRC","11-Jun-06",1,"USA",,"C","MCL",2,,"N",450,"F","D","D",17000,44300,1250,"SY","O","TB",25000,25000,6,"T","FL","Y",124378,6,"12:50"
"AP","11-Jun-06",3,"USA",,"C","MCL",34,,"N",600,"F","D","D",13000,107705,159,"GD","C","TB",20000,25000,7,"T","IL","Y",291170,7,"13:59"
"CD","11-Jun-06",1,"USA",,"C","CLM",3,,"N",800,"F","D","D",21000,143492,116,"FT","O","TB",17500,20000,7,"T","KY","Y",400821,7,"13:16"
"CRC","11-Jun-06",2,"USA","NW1       X","C","AOC",3,"F","N",850,"F","D","D",26500,41697,116,"SY","O","TB",40000,40000,5,"T","FL","Y",143147,8,"13:16"
"AP","11-Jun-06",4,"USA",,"C","CLM","3U","B","N",850,"F","T","T",22000,126380,231,"YL","C","TB",20000,25000,8,"T","IL","Y",349038,9,"14:31"
"CRC","11-Jun-06",3,"USA",,"C","CLM","3U",,"N",850,"F","D","D",9000,61988,142,"SY","O","TB",8000,8000,6,"T","FL","Y",196033,6,"13:42"
"CD","11-Jun-06",2,"USA","NW2     L","C","CLM","3U",,"N",850,"F","D","D",23000,187860,146,"FT","O","TB",25000,30000,8,"T","KY","Y",588378,8,"13:46"
"AP","11-Jun-06",5,"USA","NW2       X","C","ALW","3U","B","N",650,"F","D","D",31000,105954,300,"FT","C","TB",0,0,6,"T","IL","Y",257500,6,"15:00"
"CRC","11-Jun-06",4,"USA","NW2     L","C","ALW","3U",,"N",850,"F","D","D",26000,57890,208,"SY","O","TB",0,0,7,"T","FL","Y",173265,11,"14:08"
